HOUSEHOLD_ID,YEAR,MARITAL,SEX,AGE,WORK_STATUS
03919701,2018,1,1,50,1
03919702,2018,1,1,50,1
03919731,2018,1,1,77,
03919732,2018,1,1,77,
03919771,2018,1,1,60,
03919772,2018,1,1,60,
03919821,2018,1,1,70,
03919822,2018,1,1,70,
03919881,2018,1,1,33,1
03919882,2018,1,1,33,1
03919901,2018,1,1,29,1
03919902,2018,1,1,29,1
03919941,2018,1,1,34,2
03919942,2018,1,1,34,2
03920061,2018,1,1,53,1
03920062,2018,1,1,53,1
03920091,2018,1,1,54,1
03920092,2018,1,1,54,1
03920181,2018,1,1,34,1
03920182,2018,1,1,34,1
03920211,2018,1,1,53,2
03920212,2018,1,1,53,2
03920271,2018,1,1,38,1
03920272,2018,1,1,38,1
03920291,2018,1,1,47,1
03920292,2018,1,1,47,1
03920381,2018,1,1,68,1
03920382,2018,1,1,68,1
03920651,2018,1,1,73,
03920652,2018,1,1,73,
03920691,2018,1,1,65,1
03920692,2018,1,1,65,1
03920781,2018,1,1,57,2
03920782,2018,1,1,57,2
03920881,2018,1,1,64,1
03920882,2018,1,1,64,1
03920921,2018,1,1,41,1
03920922,2018,1,1,41,1
03920931,2018,1,1,46,
03920932,2018,1,1,46,
03920991,2018,1,1,71,
03920992,2018,1,1,71,
03921021,2018,1,1,40,1
03921022,2018,1,1,40,1
03921091,2018,1,1,55,1
03921092,2018,1,1,55,1
03921101,2018,1,1,53,1
03921102,2018,1,1,53,1
03921121,2018,1,1,48,2
03921122,2018,1,1,48,2
03921151,2018,1,1,58,1
03921152,2018,1,1,58,1
03921191,2018,1,1,64,1
03921192,2018,1,1,64,1
03921241,2018,1,1,53,1
03921271,2018,1,1,37,1
03921272,2018,1,1,37,1
03921311,2018,1,1,57,2
03921312,2018,1,1,57,2
03921341,2018,1,1,39,1
03921342,2018,1,1,39,1
03921371,2018,1,1,49,1
03921372,2018,1,1,49,1
03921521,2018,1,1,58,1
03921522,2018,1,1,58,1
03921581,2018,1,1,54,1
03921582,2018,1,1,54,1
03921601,2018,1,1,51,1
03921602,2018,1,1,51,1
03921671,2018,1,1,49,1
03921672,2018,1,1,67,1
03921691,2018,1,1,35,1
03921692,2018,1,1,35,1
03921701,2018,1,1,68,2
03921702,2018,1,1,68,2
03921721,2018,1,1,65,1
03921722,2018,1,1,65,1
03921741,2018,1,1,73,
03921781,2018,1,1,63,
03921782,2018,1,1,63,
03921831,2018,1,1,58,1
03921832,2018,1,1,58,1
03921841,2018,1,1,56,1
03921842,2018,1,1,56,1
03921921,2018,1,1,63,1
03921922,2018,1,1,63,1
03921961,2018,1,1,71,
03921962,2018,1,1,71,
03921971,2018,1,1,79,
03921972,2018,1,1,79,
03922011,2018,1,1,76,
03922012,2018,1,1,76,
03922041,2018,1,1,70,
03922042,2018,1,1,70,
03922111,2018,1,1,75,
03922112,2018,1,1,75,
03922131,2018,1,1,24,1
03922132,2018,1,1,56,1
03922151,2018,1,1,49,1
03922152,2018,1,1,49,1
03922191,2018,1,1,49,1
03922192,2018,1,1,49,1
03922251,2018,1,1,46,1
03922252,2018,1,1,46,1
03922301,2018,1,1,61,
03922302,2018,1,1,61,
03922311,2018,1,1,62,1
03922312,2018,1,1,62,1
03922371,2018,1,1,80,
03922372,2018,1,1,80,
03922391,2018,1,1,64,1
03922392,2018,1,1,64,1
03922401,2018,1,1,63,1
03922402,2018,1,1,63,1
03922422,2018,1,1,34,1
03922501,2018,1,1,21,1
03922502,2018,1,1,21,1
03922561,2018,1,1,58,1
03922562,2018,1,1,58,1
03922591,2018,1,1,52,1
03922592,2018,1,1,52,1
03922601,2018,1,1,75,
03922602,2018,1,1,75,
03922611,2018,1,1,67,
03922612,2018,1,1,67,
03922621,2018,1,1,28,1
03922622,2018,1,1,24,1
03922651,2018,1,1,59,1
03922652,2018,1,1,59,1
03922681,2018,1,1,58,1
03922682,2018,1,1,58,1
03922751,2018,1,1,28,1
03922752,2018,1,1,28,1
03933591,2018,1,1,76,1
03933592,2018,1,1,76,1
03933641,2018,1,1,40,1
03933642,2018,1,1,40,1
03933661,2018,1,1,51,1
03933671,2018,1,1,75,
03933672,2018,1,1,75,
03933741,2018,1,1,79,
03933742,2018,1,1,79,
03933761,2018,1,1,26,1
03933781,2018,1,1,72,
03933782,2018,1,1,72,
03933811,2018,1,1,62,1
03933812,2018,1,1,62,1
03933831,2018,1,1,73,
03933832,2018,1,1,73,
03933841,2018,1,1,61,1
03933842,2018,1,1,61,1
03933861,2018,1,1,43,1
03933862,2018,1,1,43,1
03933891,2018,1,1,48,1
03933892,2018,1,1,48,1
03933901,2018,1,1,46,1
03933902,2018,1,1,46,1
03933971,2018,1,1,70,
03933972,2018,1,1,70,
03933981,2018,1,1,36,1
03933982,2018,1,1,36,1
03934041,2018,1,1,50,1
03934042,2018,1,1,50,1
03934081,2018,1,1,62,2
03934082,2018,1,1,62,2
03934171,2018,1,1,53,1
03934172,2018,1,1,53,1
03934192,2018,1,1,69,2
03934221,2018,1,1,38,1
03934222,2018,1,1,38,1
03934241,2018,1,1,41,1
03934242,2018,1,1,41,1
03934321,2018,1,1,65,
03934322,2018,1,1,65,
03934341,2018,1,1,50,1
03934342,2018,1,1,50,1
03934351,2018,1,1,65,1
03934352,2018,1,1,65,1
03934381,2018,1,1,75,
03934382,2018,1,1,75,
03934401,2018,1,1,57,
03934402,2018,1,1,57,
03934421,2018,1,1,37,2
03934422,2018,1,1,37,2
03934491,2018,1,1,68,
03934492,2018,1,1,68,
03934571,2018,1,1,73,2
03934572,2018,1,1,73,2
03934581,2018,1,1,31,1
03934582,2018,1,1,31,1
03934641,2018,1,1,49,1
03934642,2018,1,1,49,1
03934681,2018,1,1,42,1
03934682,2018,1,1,42,1
03934751,2018,1,1,41,1
03934752,2018,1,1,41,1
03934771,2018,1,1,51,1
03934772,2018,1,1,51,1
03934781,2018,1,1,36,1
03934782,2018,1,1,36,1
03934801,2018,1,1,35,1
03934802,2018,1,1,35,1
03934821,2018,1,1,67,
03934822,2018,1,1,67,
03934851,2018,1,1,64,1
03934852,2018,1,1,64,1
03934871,2018,1,1,35,1
03934872,2018,1,1,35,1
03934891,2018,1,1,64,1
03934892,2018,1,1,64,1
03934911,2018,1,1,59,
03934912,2018,1,1,59,
03934931,2018,1,1,53,1
03934932,2018,1,1,53,1
03934951,2018,1,1,36,1
03934952,2018,1,1,36,1
03934991,2018,1,1,68,2
03934992,2018,1,1,68,2
03935031,2018,1,1,61,1
03935032,2018,1,1,61,1
03935151,2018,1,1,34,1
03935152,2018,1,1,34,1
03935181,2018,1,1,88,
03935182,2018,1,1,88,
03935191,2018,1,1,61,2
03935192,2018,1,1,61,2
03935231,2018,1,1,88,
03935232,2018,1,1,88,
03935281,2018,1,1,66,1
03935282,2018,1,1,66,1
03935321,2018,1,1,37,1
03935322,2018,1,1,37,1
03935471,2018,1,1,83,1
03935472,2018,1,1,83,1
03935491,2018,1,1,44,1
03935492,2018,1,1,44,1
03935501,2018,1,1,55,1
03935502,2018,1,1,55,1
03935521,2018,1,1,70,
03935522,2018,1,1,70,
03935541,2018,1,1,62,1
03935542,2018,1,1,62,1
03935611,2018,1,1,62,2
03935612,2018,1,1,62,2
03935621,2018,1,1,52,1
03935622,2018,1,1,52,1
03935671,2018,1,1,36,1
03935672,2018,1,1,36,1
03935751,2018,1,1,39,1
03935752,2018,1,1,39,1
03935821,2018,1,1,28,1
03935822,2018,1,1,28,1
03935831,2018,1,1,60,
03935832,2018,1,1,60,
03935931,2018,1,1,53,1
03935932,2018,1,1,53,1
03935961,2018,1,1,74,
03935962,2018,1,1,74,
03935991,2018,1,1,80,
03935992,2018,1,1,80,
03936121,2018,1,1,57,1
03936122,2018,1,1,57,1
03936131,2018,1,1,45,1
03936132,2018,1,1,45,1
03936151,2018,1,1,36,1
03936152,2018,1,1,36,1
03936172,2018,1,1,64,
03936181,2018,1,1,62,1
03936182,2018,1,1,62,1
03936241,2018,1,1,88,
03936242,2018,1,1,88,
03936251,2018,1,1,56,1
03936252,2018,1,1,56,1
03936281,2018,1,1,63,2
03936282,2018,1,1,63,2
03936361,2018,1,1,88,
03936362,2018,1,1,88,
03936381,2018,1,1,24,1
03936382,2018,1,1,24,1
03936411,2018,1,1,43,1
03936412,2018,1,1,43,1
03936451,2018,1,1,88,
03936452,2018,1,1,88,
03936461,2018,1,1,32,1
03936462,2018,1,1,32,1
03936481,2018,1,1,66,2
03936482,2018,1,1,66,2
03936531,2018,1,1,35,1
03936532,2018,1,1,35,1
03936551,2018,1,1,45,1
03936552,2018,1,1,45,1
03936591,2018,1,1,58,2
03936592,2018,1,1,58,2
03936671,2018,1,1,52,1
03936672,2018,1,1,52,1
03936731,2018,1,1,48,1
03936732,2018,1,1,48,1
03936752,2018,1,1,24,1
03936771,2018,1,1,38,1
03936772,2018,1,1,38,1
03936781,2018,1,1,57,1
03936782,2018,1,1,57,1
03936821,2018,1,1,88,
03936822,2018,1,1,88,
03936851,2018,1,1,80,
03936852,2018,1,1,80,
03936871,2018,1,1,32,1
03936872,2018,1,1,32,1
03936901,2018,1,1,70,
03936902,2018,1,1,70,
03936921,2018,1,1,50,
03936922,2018,1,1,50,
03936981,2018,1,1,59,1
03936982,2018,1,1,59,1
03937011,2018,1,1,67,2
03937012,2018,1,1,67,2
03937021,2018,1,1,42,1
03937022,2018,1,1,42,1
03937071,2018,1,1,44,1
03937072,2018,1,1,44,1
03937101,2018,1,1,62,1
03937102,2018,1,1,62,1
03937141,2018,1,1,68,1
03937142,2018,1,1,68,1
03937161,2018,1,1,62,
03937162,2018,1,1,62,
03937171,2018,1,1,31,1
03937172,2018,1,1,31,1
03937191,2018,1,1,45,1
03937192,2018,1,1,45,1
03937201,2018,1,1,72,1
03937202,2018,1,1,72,1
03937221,2018,1,1,50,1
03937222,2018,1,1,50,1
03937261,2018,1,1,33,1
03937262,2018,1,1,33,1
03937271,2018,1,1,28,1
03937272,2018,1,1,28,1
03937281,2018,1,1,56,1
03937282,2018,1,1,56,1
03937291,2018,1,1,39,1
03937292,2018,1,1,39,1
03937311,2018,1,1,83,
03937312,2018,1,1,83,
03937321,2018,1,1,49,1
03937322,2018,1,1,49,1
03937331,2018,1,1,80,
03937332,2018,1,1,80,
03937351,2018,1,1,38,1
03937352,2018,1,1,38,1
03937381,2018,1,1,45,1
03937382,2018,1,1,45,1
03937391,2018,1,1,88,
03937392,2018,1,1,88,
03937411,2018,1,1,33,1
03937411,2018,1,1,61,
03937412,2018,1,1,33,1
03937412,2018,1,1,61,
03937431,2018,1,1,55,1
03937432,2018,1,1,55,1
03937481,2018,1,1,48,1
03937482,2018,1,1,48,1
03937491,2018,1,1,45,1
03937492,2018,1,1,45,1
03937511,2018,1,1,39,1
03937512,2018,1,1,39,1
03937521,2018,1,1,88,
03937522,2018,1,1,88,
03937541,2018,1,1,21,1
03937542,2018,1,1,21,1
03937561,2018,1,1,44,1
03937562,2018,1,1,44,1
03937601,2018,1,1,63,2
03937602,2018,1,1,63,2
03937621,2018,1,1,37,1
03937622,2018,1,1,37,1
03937721,2018,1,1,25,1
03937721,2018,1,1,47,1
03937722,2018,1,1,25,1
03937722,2018,1,1,47,1
03937741,2018,1,1,32,1
03937742,2018,1,1,32,1
03937761,2018,1,1,67,
03937762,2018,1,1,67,
03937791,2018,1,1,29,1
03937792,2018,1,1,29,1
03937841,2018,1,1,57,1
03937842,2018,1,1,57,1
03937881,2018,1,1,30,1
03937882,2018,1,1,30,1
03937951,2018,1,1,44,
03937952,2018,1,1,44,
03937971,2018,1,1,80,2
03937972,2018,1,1,80,2
03938061,2018,1,1,25,1
03938062,2018,1,1,25,1
03938101,2018,1,1,70,
03938102,2018,1,1,70,
03938161,2018,1,1,62,1
03938162,2018,1,1,62,1
03938211,2018,1,1,62,1
03938212,2018,1,1,62,1
03938221,2018,1,1,39,1
03938222,2018,1,1,39,1
03938231,2018,1,1,60,1
03938232,2018,1,1,60,1
03938311,2018,1,1,47,1
03938312,2018,1,1,47,1
03938321,2018,1,1,68,
03938322,2018,1,1,68,
03938411,2018,1,1,40,1
03938412,2018,1,1,40,1
03938551,2018,1,1,37,1
03938552,2018,1,1,37,1
03938691,2018,1,1,55,1
03938692,2018,1,1,55,1
03938731,2018,1,1,88,
03938732,2018,1,1,88,
03938751,2018,1,1,61,1
03938752,2018,1,1,61,1
03938921,2018,1,1,52,1
03938922,2018,1,1,52,1
03938971,2018,1,1,79,
03938972,2018,1,1,79,
03939011,2018,1,1,36,1
03939012,2018,1,1,36,1
03939021,2018,1,1,58,2
03939022,2018,1,1,58,2
03939041,2018,1,1,50,1
03939042,2018,1,1,50,1
03939071,2018,1,1,88,
03939072,2018,1,1,88,
03939101,2018,1,1,30,1
03939102,2018,1,1,30,1
03939161,2018,1,1,53,
03939162,2018,1,1,53,
03939211,2018,1,1,66,
03939212,2018,1,1,66,
03939221,2018,1,1,42,1
03939222,2018,1,1,42,1
03939281,2018,1,1,61,1
03939282,2018,1,1,61,1
03939381,2018,1,1,64,
03939382,2018,1,1,64,
03939391,2018,1,1,36,1
03939392,2018,1,1,36,1
03939401,2018,1,1,63,1
03939402,2018,1,1,63,1
03939451,2018,1,1,53,1
03939452,2018,1,1,53,1
03939461,2018,1,1,44,1
03939462,2018,1,1,44,1
03939481,2018,1,1,61,1
03939482,2018,1,1,61,1
03939501,2018,1,1,61,1
03939502,2018,1,1,61,1
03939511,2018,1,1,37,1
03939512,2018,1,1,37,1
03939601,2018,1,1,65,
03939602,2018,1,1,65,
03939611,2018,1,1,66,1
03939612,2018,1,1,66,1
03939631,2018,1,1,52,1
03939632,2018,1,1,52,1
03939671,2018,1,1,77,
03939672,2018,1,1,77,
03939681,2018,1,1,65,2
03939682,2018,1,1,65,2
03939701,2018,1,1,71,
03939702,2018,1,1,71,
03939711,2018,1,1,82,
03939712,2018,1,1,82,
03939751,2018,1,1,49,1
03939752,2018,1,1,49,1
03939851,2018,1,1,71,
03939852,2018,1,1,71,
03939891,2018,1,1,63,1
03939892,2018,1,1,63,1
03940081,2018,1,1,34,1
03940082,2018,1,1,34,1
03940101,2018,1,1,71,1
03940102,2018,1,1,71,1
03940121,2018,1,1,33,1
03940122,2018,1,1,33,1
03940171,2018,1,1,51,1
03940172,2018,1,1,51,1
03940181,2018,1,1,58,1
03940182,2018,1,1,58,1
03940231,2018,1,1,39,2
03940232,2018,1,1,39,2
03940251,2018,1,1,65,
03940252,2018,1,1,65,
03940301,2018,1,1,53,1
03940302,2018,1,1,53,1
03940311,2018,1,1,76,
03940312,2018,1,1,76,
03940361,2018,1,1,60,1
03940362,2018,1,1,60,1
03940381,2018,1,1,77,
03940382,2018,1,1,77,
03940411,2018,1,1,60,
03940412,2018,1,1,60,
03940461,2018,1,1,38,1
03940462,2018,1,1,38,1
03940501,2018,1,1,46,1
03940502,2018,1,1,46,1
03940581,2018,1,1,62,1
03940582,2018,1,1,62,1
03940591,2018,1,1,40,1
03940592,2018,1,1,40,1
03940601,2018,1,1,62,1
03940602,2018,1,1,62,1
03940611,2018,1,1,39,1
03940612,2018,1,1,39,1
03940661,2018,1,1,40,1
03940662,2018,1,1,40,1
03940671,2018,1,1,40,1
03940672,2018,1,1,40,1
03940731,2018,1,1,30,1
03940731,2018,1,1,32,1
03940732,2018,1,1,30,1
03940732,2018,1,1,32,1
03940751,2018,1,1,52,2
03940752,2018,1,1,52,2
03940781,2018,1,1,77,
03940782,2018,1,1,77,
03940831,2018,1,1,41,1
03940832,2018,1,1,41,1
03940851,2018,1,1,46,1
03940852,2018,1,1,46,1
03940881,2018,1,1,65,
03940882,2018,1,1,65,
03940891,2018,1,1,88,
03940892,2018,1,1,88,
03940901,2018,1,1,73,
03940902,2018,1,1,73,
03940951,2018,1,1,41,1
03940952,2018,1,1,41,1
03940971,2018,1,1,59,1
03940972,2018,1,1,52,1
03941011,2018,1,1,48,1
03941012,2018,1,1,48,1
03941021,2018,1,1,24,1
03941022,2018,1,1,24,1
03941081,2018,1,1,71,
03941082,2018,1,1,71,
03941151,2018,1,1,62,1
03941152,2018,1,1,62,1
03941261,2018,1,1,77,
03941262,2018,1,1,77,
03941301,2018,1,1,76,
03941302,2018,1,1,76,
03941321,2018,1,1,33,1
03941322,2018,1,1,33,1
03941331,2018,1,1,40,1
03941332,2018,1,1,40,1
03941361,2018,1,1,38,1
03941362,2018,1,1,38,1
03941391,2018,1,1,52,1
03941392,2018,1,1,52,1
03941401,2018,1,1,74,
03941402,2018,1,1,74,
03941461,2018,1,1,67,1
03941462,2018,1,1,67,1
03941471,2018,1,1,72,
03941472,2018,1,1,72,
03941531,2018,1,1,49,1
03941532,2018,1,1,49,1
03941561,2018,1,1,43,1
03941562,2018,1,1,43,1
03941621,2018,1,1,47,2
03941622,2018,1,1,47,2
03941671,2018,1,1,55,1
03941672,2018,1,1,55,1
03941781,2018,1,1,74,2
03941782,2018,1,1,74,2
03941921,2018,1,1,36,1
03941922,2018,1,1,36,1
03941951,2018,1,1,40,1
03941951,2018,1,1,70,
03941952,2018,1,1,40,1
03941952,2018,1,1,70,
03941991,2018,1,1,34,1
03941992,2018,1,1,34,1
03942091,2018,1,1,60,1
03942092,2018,1,1,60,1
03942101,2018,1,1,31,1
03942102,2018,1,1,31,1
03942111,2018,1,1,55,1
03942112,2018,1,1,55,1
03942161,2018,1,1,51,1
03942162,2018,1,1,51,1
03942191,2018,1,1,82,
03942192,2018,1,1,82,
03942231,2018,1,1,67,1
03942232,2018,1,1,67,1
03942341,2018,1,1,60,1
03942342,2018,1,1,60,1
03942361,2018,1,1,40,1
03942362,2018,1,1,40,1
03942381,2018,1,1,56,1
03942382,2018,1,1,56,1
03942391,2018,1,1,79,
03942392,2018,1,1,79,
03942401,2018,1,1,69,1
03942402,2018,1,1,69,1
03942431,2018,1,1,63,1
03942432,2018,1,1,63,1
03942451,2018,1,1,44,2
03942452,2018,1,1,44,2
03942461,2018,1,1,30,1
03942462,2018,1,1,30,1
03942491,2018,1,1,72,
03942492,2018,1,1,72,
03942511,2018,1,1,42,2
03942512,2018,1,1,42,2
03942521,2018,1,1,44,1
03942522,2018,1,1,44,1
03942531,2018,1,1,43,1
03942532,2018,1,1,43,1
03942571,2018,1,1,83,
03942572,2018,1,1,83,
03942611,2018,1,1,47,1
03942612,2018,1,1,47,1
03942641,2018,1,1,26,1
03942642,2018,1,1,26,1
03942671,2018,1,1,53,1
03942672,2018,1,1,53,1
03942681,2018,1,1,57,1
03942682,2018,1,1,57,1
03942891,2018,1,1,40,2
03942892,2018,1,1,40,2
03942901,2018,1,1,82,
03942902,2018,1,1,82,
03942921,2018,1,1,39,2
03942922,2018,1,1,39,2
03942941,2018,1,1,46,1
03942942,2018,1,1,46,1
03942971,2018,1,1,48,1
03942972,2018,1,1,48,1
03943011,2018,1,1,50,1
03943012,2018,1,1,50,1
03943121,2018,1,1,40,1
03943122,2018,1,1,40,1
03943201,2018,1,1,59,1
03943202,2018,1,1,59,1
03943271,2018,1,1,50,1
03943272,2018,1,1,50,1
03943321,2018,1,1,62,2
03943322,2018,1,1,62,2
03943371,2018,1,1,42,1
03943372,2018,1,1,42,1
03943481,2018,1,1,71,
03943482,2018,1,1,71,
03943511,2018,1,1,24,1
03943512,2018,1,1,24,1
03943531,2018,1,1,68,
03943532,2018,1,1,68,
03943541,2018,1,1,67,
03943542,2018,1,1,67,
03943571,2018,1,1,49,2
03943572,2018,1,1,49,2
03943591,2018,1,1,35,1
03943592,2018,1,1,35,1
03943641,2018,1,1,58,1
03943642,2018,1,1,58,1
03943701,2018,1,1,39,
03943702,2018,1,1,39,
03943711,2018,1,1,38,1
03943712,2018,1,1,38,1
03943722,2018,1,1,53,1
03943791,2018,1,1,61,1
03943792,2018,1,1,61,1
03943861,2018,1,1,65,1
03943862,2018,1,1,65,1
03943881,2018,1,1,67,1
03943882,2018,1,1,67,1
03943901,2018,1,1,57,2
03943902,2018,1,1,57,2
03943921,2018,1,1,66,1
03943922,2018,1,1,66,1
03943961,2018,1,1,51,1
03943962,2018,1,1,51,1
03943971,2018,1,1,51,1
03943972,2018,1,1,51,1
03943981,2018,1,1,70,
03943982,2018,1,1,70,
03954611,2018,1,1,39,1
03954612,2018,1,1,39,1
03954621,2018,1,1,41,1
03954622,2018,1,1,70,1
03954641,2018,1,1,75,
03954642,2018,1,1,75,
03954671,2018,1,1,39,1
03954672,2018,1,1,39,1
03954751,2018,1,1,63,
03954752,2018,1,1,63,
03954781,2018,1,1,52,1
03954782,2018,1,1,52,1
03954841,2018,1,1,73,
03954842,2018,1,1,73,
03954871,2018,1,1,47,1
03954872,2018,1,1,47,1
03954881,2018,1,1,47,1
03954882,2018,1,1,47,1
03954971,2018,1,1,54,2
03954972,2018,1,1,54,2
03955001,2018,1,1,88,
03955002,2018,1,1,88,
03955041,2018,1,1,57,1
03955042,2018,1,1,57,1
03955061,2018,1,1,54,2
03955062,2018,1,1,54,2
03955111,2018,1,1,48,1
03955112,2018,1,1,48,1
03955131,2018,1,1,67,
03955132,2018,1,1,67,
03955141,2018,1,1,30,1
03955142,2018,1,1,30,1
03955191,2018,1,1,63,1
03955192,2018,1,1,63,1
03955231,2018,1,1,55,1
03955232,2018,1,1,55,1
03955241,2018,1,1,49,2
03955242,2018,1,1,49,2
03955251,2018,1,1,67,
03955252,2018,1,1,67,
03955271,2018,1,1,56,
03955272,2018,1,1,56,
03955281,2018,1,1,56,
03955282,2018,1,1,56,
03955311,2018,1,1,88,
03955312,2018,1,1,88,
03955361,2018,1,1,54,1
03955362,2018,1,1,54,1
03955381,2018,1,1,88,
03955382,2018,1,1,88,
03955441,2018,1,1,54,1
03955442,2018,1,1,54,1
03955451,2018,1,1,53,1
03955452,2018,1,1,53,1
03955461,2018,1,1,32,1
03955462,2018,1,1,32,1
03955471,2018,1,1,69,
03955472,2018,1,1,69,
03955481,2018,1,1,56,1
03955482,2018,1,1,56,1
03955491,2018,1,1,58,1
03955492,2018,1,1,58,1
03955551,2018,1,1,39,1
03955552,2018,1,1,39,1
03955561,2018,1,1,53,1
03955562,2018,1,1,53,1
03955591,2018,1,1,36,1
03955592,2018,1,1,36,1
03955681,2018,1,1,29,1
03955682,2018,1,1,29,1
03955721,2018,1,1,52,1
03955722,2018,1,1,52,1
03955751,2018,1,1,38,1
03955752,2018,1,1,38,1
03955761,2018,1,1,65,
03955762,2018,1,1,43,
03955811,2018,1,1,54,1
03955812,2018,1,1,54,1
03955861,2018,1,1,32,1
03955862,2018,1,1,32,1
03955921,2018,1,1,81,
03955922,2018,1,1,81,
03955981,2018,1,1,65,1
03955982,2018,1,1,65,1
03956001,2018,1,1,47,1
03956002,2018,1,1,47,1
03956061,2018,1,1,66,2
03956062,2018,1,1,66,2
03956091,2018,1,1,33,1
03956092,2018,1,1,33,1
03956201,2018,1,1,57,1
03956202,2018,1,1,57,1
03956301,2018,1,1,64,
03956302,2018,1,1,64,
03956311,2018,1,1,76,
03956312,2018,1,1,76,
03956381,2018,1,1,52,2
03956382,2018,1,1,52,2
03956431,2018,1,1,70,1
03956432,2018,1,1,70,1
03956451,2018,1,1,63,1
03956452,2018,1,1,63,1
03956531,2018,1,1,43,1
03956532,2018,1,1,43,1
03956551,2018,1,1,51,1
03956552,2018,1,1,51,1
03956641,2018,1,1,68,1
03956642,2018,1,1,68,1
03956681,2018,1,1,63,
03956682,2018,1,1,63,
03956741,2018,1,1,35,1
03956742,2018,1,1,35,1
03956791,2018,1,1,69,
03956792,2018,1,1,69,
03956801,2018,1,1,69,2
03956802,2018,1,1,69,2
03956811,2018,1,1,34,1
03956812,2018,1,1,34,1
03956821,2018,1,1,26,1
03956822,2018,1,1,26,1
03956881,2018,1,1,68,
03956882,2018,1,1,68,
03956981,2018,1,1,82,
03956982,2018,1,1,82,
03957001,2018,1,1,53,1
03957002,2018,1,1,53,1
03957021,2018,1,1,57,1
03957022,2018,1,1,57,1
03957031,2018,1,1,45,1
03957032,2018,1,1,45,1
03957061,2018,1,1,60,
03957062,2018,1,1,60,
03957141,2018,1,1,59,1
03957142,2018,1,1,59,1
03957181,2018,1,1,70,
03957182,2018,1,1,70,
03957211,2018,1,1,42,1
03957212,2018,1,1,42,1
03957241,2018,1,1,66,
03957242,2018,1,1,66,
03957271,2018,1,1,79,
03957272,2018,1,1,79,
03957291,2018,1,1,40,1
03957291,2018,1,1,49,2
03957292,2018,1,1,40,1
03957292,2018,1,1,49,2
03957311,2018,1,1,26,1
03957312,2018,1,1,26,1
03957361,2018,1,1,69,
03957362,2018,1,1,69,
03957391,2018,1,1,66,1
03957392,2018,1,1,66,1
03957401,2018,1,1,24,1
03957402,2018,1,1,24,1
03957491,2018,1,1,79,
03957492,2018,1,1,79,
03957501,2018,1,1,57,1
03957502,2018,1,1,57,1
03957521,2018,1,1,57,2
03957522,2018,1,1,57,2
03957561,2018,1,1,58,2
03957562,2018,1,1,58,2
03957611,2018,1,1,66,
03957612,2018,1,1,66,
03957651,2018,1,1,50,1
03957652,2018,1,1,50,1
03957711,2018,1,1,58,1
03957712,2018,1,1,58,1
03957721,2018,1,1,70,1
03957722,2018,1,1,70,1
03957731,2018,1,1,53,1
03957732,2018,1,1,53,1
03957761,2018,1,1,68,1
03957762,2018,1,1,68,1
03957771,2018,1,1,73,
03957772,2018,1,1,73,
03957781,2018,1,1,61,1
03957782,2018,1,1,61,1
03957831,2018,1,1,50,1
03957832,2018,1,1,50,1
03957851,2018,1,1,74,1
03957852,2018,1,1,74,1
03957901,2018,1,1,56,1
03957902,2018,1,1,56,1
03957961,2018,1,1,71,
03957962,2018,1,1,71,
03958091,2018,1,1,46,1
03958092,2018,1,1,46,1
03958101,2018,1,1,45,1
03958102,2018,1,1,45,1
03958111,2018,1,1,29,1
03958112,2018,1,1,29,1
03958131,2018,1,1,82,
03958132,2018,1,1,82,
03958141,2018,1,1,38,1
03958142,2018,1,1,38,1
03958161,2018,1,1,80,2
03958162,2018,1,1,80,2
03958221,2018,1,1,70,
03958222,2018,1,1,70,
03958261,2018,1,1,40,1
03958262,2018,1,1,40,1
03958291,2018,1,1,47,1
03958292,2018,1,1,47,1
03958341,2018,1,1,58,1
03958342,2018,1,1,58,1
03958361,2018,1,1,37,1
03958362,2018,1,1,37,1
03958371,2018,1,1,54,1
03958372,2018,1,1,54,1
03958381,2018,1,1,36,1
03958382,2018,1,1,36,1
03958391,2018,1,1,57,1
03958392,2018,1,1,57,1
03958511,2018,1,1,59,
03958512,2018,1,1,59,
03958531,2018,1,1,35,1
03958532,2018,1,1,35,1
03958571,2018,1,1,51,1
03958572,2018,1,1,51,1
03958661,2018,1,1,42,1
03958662,2018,1,1,42,1
03958691,2018,1,1,28,
03958692,2018,1,1,28,
03958711,2018,1,1,47,1
03958712,2018,1,1,47,1
03958801,2018,1,1,46,1
03958802,2018,1,1,46,1
03958811,2018,1,1,61,
03958812,2018,1,1,61,
03958821,2018,1,1,38,1
03958822,2018,1,1,38,1
03958871,2018,1,1,26,1
03958891,2018,1,1,30,1
03958892,2018,1,1,30,1
03958911,2018,1,1,54,1
03958912,2018,1,1,54,1
03958921,2018,1,1,36,1
03958922,2018,1,1,36,1
03958941,2018,1,1,35,1
03958942,2018,1,1,35,1
03959041,2018,1,1,73,
03959042,2018,1,1,73,
03959061,2018,1,1,88,2
03959062,2018,1,1,88,2
03959091,2018,1,1,71,
03959092,2018,1,1,71,
03959131,2018,1,1,40,1
03959131,2018,1,1,59,1
03959132,2018,1,1,40,1
03959132,2018,1,1,59,1
03959241,2018,1,1,42,1
03959242,2018,1,1,42,1
03959321,2018,1,1,56,1
03959322,2018,1,1,56,1
03959371,2018,1,1,48,1
03959372,2018,1,1,48,1
03959381,2018,1,1,52,1
03959382,2018,1,1,52,1
